FILE att_latest_chandle.tsv
45369 18778.270000000 00:00:00:00:00:00 -> 70:de:f9:d6:ab:5f 0x1d 0x0008  4 0a00ffff ....
78764 36094.805000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x1d 0x0008  4 0a00ffff ....
78765 36094.805000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0003  0  
78771 36094.808000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x02   0  
78775 36094.864000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x1e 0x0008  0  
78776 36094.865000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
78777 36094.865000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x0001,0x0006,0x000a  0  
78778 36094.865000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x03   0  
78779 36094.865000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x10   0  
78781 36094.924000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
78782 36094.924000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x000f,0x0013  0  
78785 36094.954000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x11 0x0001  0  
78786 36094.954000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x10   0  
78787 36094.984000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
78788 36094.984000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x0019,0x0023,0x002f,0x0034,0x0039  0  
78791 36095.014000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x11 0x0006  0  
78792 36095.014000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x10   0  
78793 36095.044000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
78794 36095.044000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003e  0  
78796 36095.074000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x11 0x0100  0  
78797 36095.074000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x10   0  
78798 36095.104000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78799 36095.104000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0005  0  
78801 36095.134000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x11 0x0106  0  
78802 36095.134000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x10   0  
78803 36095.164000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78804 36095.164000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0002,0x0003,0x0004,0x0005  0  
78806 36095.194000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x01 0x0110  0  
78807 36095.194000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x08   0  
78808 36095.224000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78809 36095.224000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0009  0  
78811 36095.254000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x09 0x0007,0x0008  0  
78822 36095.258000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x08   0  
78823 36095.284000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78824 36095.284000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0007,0x0008  0  
78829 36095.316000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x09 0x0107,0x0108,0x0109,0x010a,0x010b,0x010c,0x010d,0x010e  0  
78830 36095.316000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x0a 0x0108  0  
78831 36095.317000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78832 36095.317000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0009  0  
78834 36095.374000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78835 36095.374000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0009  0  
78836 36095.374000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x0b 0x0108  0  
78837 36095.375000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x0a 0x010a  0  
78840 36095.434000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78841 36095.434000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x000e  0  
78842 36095.435000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x0b 0x010a  0  
78843 36095.435000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x04   0  
78845 36095.494000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78846 36095.494000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x000b,0x000c,0x000d,0x000e  0  
78847 36095.495000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x05 0x010f  0  
78848 36095.495000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x0a 0x010f  0  
78850 36095.554000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78851 36095.554000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0012  0  
78852 36095.554000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x0b 0x010f  0  
78853 36095.614000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78854 36095.614000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0010,0x0011  0  
78856 36095.674000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78857 36095.674000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0012  0  
78858 36095.734000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78859 36095.734000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0012  0  
78861 36095.794000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78862 36095.794000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0018  0  
78864 36095.854000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78865 36095.854000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0014,0x0015,0x0017,0x0018  0  
78867 36095.914000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78868 36095.914000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0016  0  
78869 36095.974000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78870 36095.974000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0022  0  
78872 36096.034000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78873 36096.034000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x001a,0x001b,0x001d,0x001e,0x0020,0x0021  0  
78874 36096.094000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78875 36096.094000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0022  0  
78877 36096.154000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78878 36096.154000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x001c  0  
78879 36096.214000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78880 36096.214000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x001f  0  
78882 36096.274000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78883 36096.274000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0022  0  
78884 36096.334000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78885 36096.334000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x002e  0  
78891 36096.399000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78892 36096.399000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0024,0x0025,0x0028,0x0029,0x002c,0x002d  0  
78893 36096.454000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78894 36096.454000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x002e  0  
78898 36096.514000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78899 36096.514000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0026,0x0027  0  
78900 36096.574000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78901 36096.574000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x002a,0x002b  0  
78903 36096.634000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78904 36096.634000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x002e  0  
78905 36096.694000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78906 36096.694000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0033  0  
78908 36096.754000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78909 36096.754000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0030,0x0031  0  
78910 36096.814000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78911 36096.814000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0033  0  
78914 36096.874000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78915 36096.874000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0032,0x0033  0  
78916 36096.879000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x08   0  
78920 36096.934000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78921 36096.934000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0038  0  
78922 36096.935000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x09 0x0003  0  
78923 36096.994000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78924 36096.994000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0035,0x0036  0  
78926 36097.054000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78927 36097.054000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0038  0  
78929 36097.114000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78930 36097.114000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0037,0x0038  0  
78931 36097.174000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78932 36097.174000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003d  0  
78934 36097.234000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78935 36097.234000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x003a,0x003b  0  
78936 36097.294000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
78937 36097.294000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003d  0  
78939 36097.354000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
78940 36097.354000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x003c,0x003d  0  
78941 36097.414000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x02   0  
78942 36097.414000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x03   0  
78944 36097.474000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x12 0x0009 0x0002 0  
78945 36097.474000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x13 0x0009  0  
78950 36100.520000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
79114 36115.521000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
79226 36128.056000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
79342 36143.057000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
79345 36144.057000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
79374 36159.059000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
79377 36160.060000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
79433 36182.065000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
80027 36245.328000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
80107 36260.328000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
80110 36261.330000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
80196 36285.954000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
80281 36311.789000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
80312 36343.145000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
80939 36375.033000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81015 36397.040000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81151 36423.094000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81172 36438.095000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81175 36439.096000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81206 36495.031000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81291 36511.620000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81330 36566.404000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81469 36582.818000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81536 36597.818000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81597 36621.929000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81648 36636.930000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81694 36646.619000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81757 36668.628000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
81804 36678.131000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
81943 36788.909000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
82058 36821.204000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
82907 37210.078000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82932 37210.266000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0003  0  
82933 37210.266000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x1d 0x0008  0  
82937 37210.268000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x02   0  
82941 37210.326000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
82942 37210.326000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x0001,0x0006,0x000a  0  
82943 37210.326000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x1e 0x0008  0  
82944 37210.386000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x03   0  
82956 37210.386000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
82957 37210.386000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x000f,0x0013  0  
82976 37210.446000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
82977 37210.446000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x11 0x0019,0x0023,0x002f,0x0034,0x0039  0  
82979 37210.506000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x10   0  
82980 37210.506000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003e  0  
82981 37210.566000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82982 37210.566000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0005  0  
82984 37210.626000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82985 37210.626000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0002,0x0003,0x0004,0x0005  0  
82986 37210.686000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82987 37210.686000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0009  0  
82989 37210.746000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82990 37210.746000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0007,0x0008  0  
82991 37210.806000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82992 37210.806000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0009  0  
82994 37210.866000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
82995 37210.866000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0009  0  
82996 37210.926000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
82997 37210.926000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x000e  0  
82999 37210.986000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83000 37210.986000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x000b,0x000c,0x000d,0x000e  0  
83001 37211.046000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83002 37211.046000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0012  0  
83004 37211.106000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83005 37211.106000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0010,0x0011  0  
83006 37211.166000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83007 37211.166000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0012  0  
83010 37211.226000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83011 37211.226000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0012  0  
83012 37211.286000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83013 37211.286000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0018  0  
83015 37211.346000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83016 37211.346000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0014,0x0015,0x0017,0x0018  0  
83017 37211.406000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83018 37211.406000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0016  0  
83020 37211.466000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83021 37211.466000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0022  0  
83022 37211.526000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83023 37211.526000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x001a,0x001b,0x001d,0x001e,0x0020,0x0021  0  
83025 37211.586000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83026 37211.586000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0022  0  
83027 37211.646000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83028 37211.646000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x001c  0  
83030 37211.706000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83031 37211.706000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x001f  0  
83032 37211.766000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83033 37211.766000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0022  0  
83035 37211.826000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83036 37211.826000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x002e  0  
83037 37211.886000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83038 37211.886000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0024,0x0025,0x0028,0x0029,0x002c,0x002d  0  
83040 37211.946000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83041 37211.946000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x002e  0  
83042 37212.006000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83043 37212.006000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0026,0x0027  0  
83045 37212.066000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83046 37212.066000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x002a,0x002b  0  
83047 37212.126000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83048 37212.126000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x002e  0  
83050 37212.186000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83051 37212.186000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0033  0  
83053 37212.246000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83054 37212.246000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0030,0x0031  0  
83056 37212.306000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83057 37212.306000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0033  0  
83058 37212.366000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83059 37212.366000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0032,0x0033  0  
83060 37212.369000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x08   0  
83062 37212.426000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83063 37212.426000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0038  0  
83064 37212.426000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x09 0x0003  0  
83066 37212.486000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83067 37212.486000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x0035,0x0036  0  
83069 37212.546000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83070 37212.546000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x0038  0  
83071 37212.606000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83072 37212.606000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x0037,0x0038  0  
83074 37212.666000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83075 37212.666000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003d  0  
83076 37212.726000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83077 37212.726000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x09 0x003a,0x003b  0  
83079 37212.786000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x08   0  
83080 37212.786000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x01 0x003d  0  
83081 37212.846000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x04   0  
83082 37212.846000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x05 0x003c,0x003d  0  
83084 37212.906000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x02   0  
83085 37212.906000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x03   0  
83086 37212.966000000 70:de:f9:d6:ab:5f -> 28:4b:54:d0:4b:20 0x12 0x0009 0x0002 0  
83087 37212.966000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x13 0x0009  0  
83851 37257.115000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 00 .
83886 37279.125000000 28:4b:54:d0:4b:20 -> 70:de:f9:d6:ab:5f 0x52 0x010c  1 01 .
